id,question,model_answer,confidence,correct_answer,is_correct
50835,"Identify the correct case holding using the following information: Court, however, need not decide the issue on this record. 9 . The two sections may simply reflect legislative changes in the bills. The original bills, S. 830 and S. 788, contained the provisions of § 633(a), but neither § 633(b) nor § 626(d). Those provisions were added subsequent to hearings. Section 633(b), added in response to testimony concerning § 633(a), is not necessarily intended to be distinct from § 626. 10 . Current case law has only dealt with § 626(d) as jurisdictional. (Hiscott, supra; Powell v. Southwestern Bell, 494 F.2d 485 (5 Cir. 1974); Edwards v. Kaiser Aluminum, 515 F.2d 1195 (5th Cir. 1975)). In addition, there has been some tendency to isolate § 626(d) as containing the jurisdictional prerequisites. (See Ott v. Midland Ross Corp., 523 F.2d 1367 (6th Cir. 1975) (<HOLDING>)). 11 . 42 U.S.C. § 2000e-5(c) (See fn. 3,",0,4,4,0
50837,"Identify the correct case holding using the following information: a claim for relief and that no exceptions to this obligation would seemingly be authorized. In Borger v. Eighth Judicial Dist. Court, the Nevada Supreme Court, albeit in dicta, concluded “NRS 41A.071 clearly mandates dismissal, without leave to amend, for complete failure to attach an affidavit to the complaint. This interpretation is consistent with the underlying purpose of the measure, which is to ensure that such actions be brought in good faith based upon competent expert opinion.” 120 Nev. 1021, 1029, 102 P.3d 600, 606 (2004) (emphasis added); accord Collins v. MacArthur, No. 3:05-cv-237-PMP-VPC, 2006 WL 1966728, at *2 (D.Nev.2006); cf. Washoe Med. Ctr. v. Second Judicial Dist. Court of State of Nevada ex rel. County of Washoe, 122 Nev. 1298, 1303-04, 148 P.3d 790, 793-94 (2006) (<HOLDING>); Fierle v. Perez, 125 Nev. 728, 219 P.3d 906,",1,5,1,1
50839,"Identify the correct case holding using the following information: Ins. Co., 512 So.2d 1125, 1128-29 (Fla. 4th DCA 1987). Regarding the difference between the grounds for rescission based on misrepresentations that are material as a matter of law, and misrepresentations that lead an insurer to issue a policy that it otherwise would not have issued if it had known the true facts, we have explained: 'While several of the decisions finding that a misrepresentation was material as a matter of law also address the issue of whether the insurer would have actually issued the policy under the same terms and same premium had it known the true facts, the consideration of that issue [is] not required in making a determination that a misrepresentation was material to the risk or the hazard assumed by the insurer. . ¡ Id. at 1128; see also Salgado, 22 So.3d at 604 (<HOLDING>). Thé determination of materiality under",1,5,1,1
50848,"Identify the correct case holding using the following information: to the First Complaint except for some minor additional language added to Count II. Majority Opinion ¶ 3. The modified claims were fully addressed by Judge Robinson and I agree with his analysis and the dismissal of Plaintiffs’ Second Complaint under Rule 1-012(B)(6). The minor wording modification made to Count II did not establish an issue of fact regarding whether Plaintiffs’ individual loan under Count II was preempted under the federal Fair Credit Reporting Act. Plaintiffs have failed to provide this Court with any authority to support their position that a personal loan impacting their business relationships and commercial credit avoids preemption under the federal Fair Credit Reporting Act. See Jojola v. Fresenius Med. Clinic, 2010-NMCA-101, ¶ 7, 149 N.M. 51, 243 P.3d 755 (<HOLDING>). As a result, the rewording of Count II was",4,4,0,0
50849,"Identify the correct case holding using the following information: limited to those opinions or inferences which are (a) rationally based on the perception of the witness and (b) helpful to a clear understanding of the witness' testimony or the determination of a fact in issue.” TEX. R. EVID. 701. 10 . Detective Reynolds testified that he had worked for the Harris County Sheriff’s Department for over twenty years, had been a detective for twelve years, and had been assigned to the Homicide Division for ten years, where he had been involved in investigating hundreds of homicides. 11 . “Inference” has been defined as ""[a] conclusion reached by considering other facts and deducing a logical consequence from them” and”[t]he process by which such a conclusion is reached.” BLACK’S LAW DICTIONARY 793 (8th ed.2004). 12 . The medical examiner w 11th Cir.1993) (<HOLDING>); Carson v. Polley, 689 F.2d 562, 579 (5th",2,3,2,1
50863,"Identify the correct case holding using the following information: objectives, and spirit of the statute based on good sound reasoning.’ ” Scott v. Ashland Healthcare Ctr., Inc., 49 S.W.3d 281, 286 (Tenn.2001) (quoting State v. Turner, 913 S.W.2d 158, 160 (Tenn.1995)). Component parts of a statute are to be construed, if possible, consistently and reasonably. See State v. Alford, 970 S.W.2d 944, 946 (Tenn.1998). Aiding in our interpretation of legislative intent are the maxims of nosci-tur a sociis and ejusdem generis. Under the doctrine of noscitur a sociis, “the meaning of questionable or doubtful words or phrases in a statute may be ascertained by reference to the meaning of other words or phrases associated with it.” Black’s Law Dictionary 1060 (6th ed.1990); see also Hammer v. Franklin Interurban Co., 209 Tenn. 399, 354 S.W.2d 241, 242 (1962) (<HOLDING>). The doctrine of noscitur a sociis permits",4,5,1,0
50893,"Identify the correct case holding using the following information: CURIAM. Affirmed. See Little v. State, 77 So.3d 722 (Fla. 3d DCA 2011); Adams v. State, 76 So.3d 367 (Fla. 3d DCA 2011) (<HOLDING>); see also Flagg v. State, 74 So.3d 138, 141",0,5,0,1
50907,"Identify the correct case holding using the following information: second accident. [21] Having concluded that the court abused its discretion in refusing to permit State Farm to question Woodgett regarding the second accident, we must now address whether this error was inconsistent with substantial justice. We conclude that it was. This exclusion went to the heart of the matter that the jury was asked to decide—the extent to which Woodgett’s accident with Storms caused the headaches experienced by Woodgett and, in particular, the severe migraine headaches. Conclusion [22] The court abused its discretion when it excluded evidence of a second automobile accident involving Woodgett, which was inconsistent with substantial justice. We reverse the court’s judgment and remand for proceedings consistent with this opinion. See Armstrong, 871 N.E.2d at 296 (<HOLDING>). [23] For the foregoing reasons, we reverse",2,5,2,1
50925,"Identify the correct case holding using the following information: age discrimination, a plaintiff would be required to demonstrate that: (1) he was a member of the protected class [i.e, age-40-and-over]; (2) he was discharged; (3) he was qualified for the position; (4) he was replaced by a younger person. Ackerman v. Diamond Shamrock Corp., 670 F.2d 66 (6th Cir.1982) (citing Marshall v. Goodyear Tire and Rubber Co., 554 F.2d 730, 735 (5th Cir.1977)). We have stated that the McDonnell Douglas test is not to be applied mechanically, instead opting for a case-by-case approach that focuses on whether age was in fact a determining factor in the employment decision. See Merkel v. Sco-vill, Inc., 787 F.2d 174, 177 (6th Cir.), cert. denied, 479 U.S. 990, 107 S.Ct. 585, 93 L.Ed.2d 587 (1986); Blackwell v. Sun Elec. Corp., 696 F.2d 1176, 1179 (6th Cir.1983) (<HOLDING>); Ackerman, 670 F.2d at 70; Sahadi, 636 F.2d at",1,4,0,0
50937,"Identify the correct case holding using the following information: so requires” and that the amendment is subject to dis-allowance on the trial court’s o t if allowing it would result in actual prejudice to the opposing party or for reasons of “undue delay.” GRE Ins. Group, 822 So.2d at 390. Undue delay can have two different meanings in a case. First, the trial court has discretion to deny an amendment to a pleading if allowing the amendment would unduly delay the trial. Horton v. Shelby Med. Ctr., 562 So.2d 127, 130 (Ala.1989). Second, an unexplained undue delay in filing an amendment when the party has had sufficient opportunity to discover the facts necessary to file the amendment earlier is also sufficient grounds upon which to deny the amendment. Stallings, 388 So.2d at 947; see also Rector v. Better Houses, Inc., 820 So.2d 75, 78 (Ala.2001)(<HOLDING>); Burkett, 607 So.2d at 141 (holding that the",4,5,0,0
50942,"Identify the correct case holding using the following information: MMH was “a substantial motivating factor” in defendants’ decision not to renew his hospital privileges. Washington v. County of Rockland, 373 F.3d 310, 321 (2d Cir.2004). “To do so, [he] must aver some ‘tangible proof demonstrating that [his] protected speech animated [defendants’] decision ...” not to renew his privileges. Id. (citation omitted). Franzon “may not rely on conclusory assertions of retaliatory motive.” Id. Finally, a plaintiff may establish the required causal nexus by showing a close temporal proximity between his protected statements and the adverse employment action. See Morey v. Somers Centr. Sch. Dist., 06-CV-1877, 2007 WL 867203, at *11-12, 2007 U.S. Dist. LEXIS 20265, at *38-39 (S.D.N.Y. March 21, 2007) (citing Feingold v. New York, 366 F.3d 138, 157 (2d Cir.2004) (<HOLDING>); Gorman-Bakos v. Cornell Coop. Extension, 252",4,5,3,0
50977,"Identify the correct case holding using the following information: also paying the defending party’s post-offer costs. Said, 130 F.R.D. at 63. Because the Rule 68 offeree does not have the luxury of refusing the offer to assure that she has not bound herself to any terms that may later become unfavorable, she may construe the offer’s terms strictly, see id., and ambiguities in the offer are to be resolved against the offeror, Nordby, 199 F.3d at 393; Nusom v. Comh Woodbwm, Inc., 122 F.3d 830, 833 (9th Cir.1997). Evidence extrinsic to the offer’s terms should not be considered. See Chambers v. Manning, 169 F.R.D. 5, 8 (D.Conn.1996) (citing cases); Said, 130 F.R.D. at 63 (“[Cjourts should be reluctant to allow the offeror’s extrinsic evidence to affect th[e] construction [of the Rule 68 offer.]”); see also Clark v. Sims, 28 F.3d 420, 424 (4th Cir.1994) (<HOLDING>). We thus reject Appellants’ argument that its",2,4,0,0
50999,"Identify the correct case holding using the following information: which was sovereign immunity. While it is true that where the basis of a dismissal is unclear, the jurisdictional ground controls and thus the dismissal does not preclude a future action, see Remus Joint Venture and Envl. Disposal Sys., Inc. v. McAnally, 116 F.3d 180, 184 n. 5 (6th Cir.1997); Restatement (First) of Judgments § 49 cmt. C (1949), it is not clear that a dismissal based on sovereign immunity is sufficiently jurisdictional for the purposes of claim preclusion. Compare Touvell v. Ohio Dept. of Mental Retardation & Developmental Disabilities, 422 F.3d 392, 395 (6th Cir.2005) (“The Eleventh Amendment provides a type of sovereign immunity, and deprives the federal courts of jurisdiction”), with Nair v. Oakland Cnty. Cmty. Mental Health Auth., 443 F.3d 469, 474 (6th Cir. \2006) (<HOLDING>). Undoubtedly, this is a point of heavy",3,4,4,0
51008,"Identify the correct case holding using the following information: . Appellants' own testimony at trial confirms that they experienced various health problems with the dairy herd in 2004, in addition to the unusual fluctuations in milk production which Appellants do not dispute. See supra note 6. We therefore accept the trial court's findings concerning the timing and nature of the property damage sustained by the dairy herd. As the Superior Court admirably noted, it is not the role of an appellate court to reweigh the evidence. 13 . The Superior Court’s discussion of the multiple trigger theory of liability in Consulting Engineers was central to its trigger of coverage analysis in that case, and therefore carries precedential value given this Court’s adoption of that court’s opinion. See Commonwealth v. Tilghman, 543 Pa. 578, 673 A.2d 898, 904 (1996) (<HOLDING>). 14 . Even if we agree with Appellants that",4,5,4,1
51012,"Identify the correct case holding using the following information: certain product is encompassed by Comment k have followed two distinct paths. Many Courts have concluded that Comment k is applicable to all prescription drugs. See, e.g., Lindsay v. Ortho Pharmaceutical Corp., 637 F.2d 87 (2d Cir.1980); Brown v. Superior Court, 44 Cal.3d 1049, 245 Cal.Rptr. 412, 751 P.2d 470 (1988); McKee v. Moore, 648 P.2d 21 (Okl.1982); Terhune v. A.H. Robins Co., 90 Wash.2d 9, 577 P.2d 975, 977-78 (1978). Other Courts, however, have limited the application of Comment k to “circumstances when it is shown that the product is incapable of being made safe given the present state of human knowledge but possesses such a high degree of social need so that its use is warranted provided warnings are adequate.” Hill v. Searle Laboratories, 884 F.2d 1064, 1068 (8th Cir.1989) (<HOLDING>); see also, Wheelahan v. G.D. Searle & Co., 814",2,5,2,1
51024,"Identify the correct case holding using the following information: by this entry that Delgado would return to work after twelve additional months of leave and that AstraZeneca should have understood as much by reading between the lines, Delgado has not told us whether Sánchez submitted any supporting medical documentation when he faxed the form to AstraZeneca—let alone that any such documentation supported what Delgado views as Sánchez’s implicit assertion that she would have been able to return to work after twelve more months of leave. This barren record strikes us as a rather meager attempt, in the circumstances of this case, to demonstrate that the requested accommodation would have been effective. Nonetheless, given our obligation to view the evidence in the light most favorable to Helgado, we assume that she ha 221, 226-27 (6th Cir. 2016) (<HOLDING>); Epps v. City of Pine Lawn, 353 F.3d 588, 593",2,4,1,0
51052,"Identify the correct case holding using the following information: Mason, 2004 WL 3242339 at **5-7 (concluding that a plaintiffs failure to submit evidence from a medical professional demonstrating that she was unable to work made it impossible for the plaintiff to factually establish that she suffered from a serious health condition and, therefore, a prima facie case of FMLA interference); Niese v. Gen. Elec. Appliances, 2001 WL 290382 at *7 (S.D.Ind.2001) (“A release to work without restrictions is not consistent with a request for FMLA leave due to the employee’s serious health condition that makes her unable to perform her job.”). As a result, because Matthys can not factually establish that she suffered from a serious health condition, Matthys can also not legally establish a prima facie claim of FMLA interference. See Darst, 512 F.3d at 910-12 (<HOLDING>); Murphy v. N. Am. Lighting, 540 F.Supp.2d",2,5,2,1
51056,"Identify the correct case holding using the following information: YVMH argues that the regulation’s anti-competitive effects render it hybrid. Third, YVMH asserts that the State delegated market authority to hospitals with CON licenses because they have the ability to perpetuate their local monopolies. These arguments are unpersuasive. First, a regulation that enables private actors to enjoy a monopoly is not necessarily a hybrid restraint. Although allowing only certain hospitals to perform elective PCI’s might drive up cost by limiting supply and inhibiting competition, a regulation’s anti-competitive effects are insufficient to render it hybrid. Those anti-competitive effects are not the result of private action or collaboration given the State seal of approval, but are contemplated by the State’s licensing scheme. Cf. Costco, 522 F.3d at 890 (<HOLDING>). The cases YVMH cites for contrary authority",4,5,4,1
51074,"Identify the correct case holding using the following information: F.Supp.3d 700, 703, No. 3:14CV200 (JMM), 2014 WL 5088230, at *2 (M.D.Pa. Oct. 10, 2014) (“we hold that the TCPA can impose Lability directly or vicariously upon any person or entity on whose behalf a third party places a call in violation of § 227(b)(1)(A)”); Bridgeview Health Care Ctr. Ltd. v. Clark, 09 C 5601(MV), 2013 WL 1154206, at *4 (N.D.Ill. Mar. 19, 2013) (“Thus, the TCPA creates a form of vicarious liability making an entity liable when a third party sends unsolicited communications on its behalf in violation of the Act.”) (citing Glen Ellyn Pharmacy v. Promius Pharma, LLC, No. 09-C-2116 (BMM), 2009 WL 2973046, at *3 (N.D.Ill. Sept. 11,2009)); Account. Outsourcing, LLC v. Verizon Wireless, 329 F.Supp.2d 789, 805-06 (M.D.La.2004) (same); but see Mais, 944 F.Supp.2d at 1243-44 (<HOLDING>). These courts have relied on multiple and",2,5,2,1
51088,"Identify the correct case holding using the following information: and that appellant complained of chest and wrist pain. All of the officers testified that there were no other pedestrians in the area, and Officer Berry testified that there were no bars or establishments that sell alcohol in the area. All three officers testified that appellant appeared intoxicated, and Officer Slight testified that appellant smelled of alcohol and failed all three field sobriety tests that were administered to him. Even without knowing the exact time span between when the accident occurred and when Officers Garcia and Berry arrived on the scene, this evidence, when viewed in the light most favorable to the verdict, is sufficient to support the trial court’s finding that appellant was intoxicated while he was driving the vehicle. See Kuciemba, 310 S.W.3d at 462 (<HOLDING>); Weems v. State, 328 S.W.3d 172, 177",0,5,0,1
51092,"Identify the correct case holding using the following information: 11. Courts have adopted different definitions. Stranz v. Ice Cream Liquidation, Inc. (In re Ice Cream Liquidation, Inc.), 281 B.R. 154, 160 (Bankr.D.Conn.2002) (citing cases). Some courts adopt the narrow view that a personal injury tort claim is “a tort [claim] with[ ] trauma or bodily injury.” Id. at 160 (citing In re Atron Inc. of Mich., 172 B.R. 541 (Bankr.W.D.Mich.1994); Perino v. Cohen (In re Cohen), 107 B.R. 453 (S.D.N.Y.1989)). Other courts adopt the broader view and define a personal injury tort claim as one that arises out of “any injury which is an invasion of personal rights.” Id. (quoting Leathem v. von Volkmar (In re von Volkmar), 217 B.R. 561, 566 (Bankr.N.D.Ill.1998)); see also Thomas v. Adams (In re Gary Brew Enters. Ltd.), 198 B.R. 616, 619-20 (Bankr.S.D.Cal.1996) (<HOLDING>). After comparing the narrow and broad",3,4,2,0
51098,"Identify the correct case holding using the following information: proceeds among actual damages, interest, and punitive damages. 1 . Federal Insurance Company, the station’s insurer for liabilities in excess of $22 million, denied coverage on the ground that the station had not suffered liability in excess of $22 million. This court upheld that decision. See Federal Ins. Co. v. Srivastava, 2 F.3d 98 (5th Cir.1993). 2 . For the law governing the taxable years in question, see 26 U.S.C. § 104(a)(2) (West 1988) (excluding from gross income the ""amount of any damages received (whether by suit or agreement and whether as lump sums or as periodic payments) on account of personal injuries or sickness”). 3 . See 26 U.S.C. § 61(a)(4) (including interest within gross income); O’Gilvie v. United States, 519 U.S. 79, 117 S.Ct. 452, 136 L.Ed.2d 454 (1996) (<HOLDING>). 4 . The 1992 deficiency represents the",3,5,3,1
51146,"Identify the correct case holding using the following information: in Florida, his ongoing medical treatment in Florida, and the location of multiple witnesses in Florida. Plaintiff also emphasizes that consent to voluntary dismissal has been obtained from all but two Defendants. In response, the objecting Defendants argue that re-filing this case in the United States District Court for the Middle District of Florida, which is Plaintiffs admitted intention should the case be dismissed, would unfairly impose upon them the costs associated with submitting motions and other documents which have already been filed with this Court. These Defendants, however, apparently overlook the Court’s power to levy costs and, furthermore, fail to demonstrate that they would suffer legal prejudice in the event of a dismissal. See, e.g., Manshack, 915 F.2d at 174 (<HOLDING>). Considering the totality of the circumstances",0,4,0,1
51149,"Identify the correct case holding using the following information: 387, 391-92 (3d Cir.1986) (noting that attorney disciplinary rules “are mandatory” because attorneys are subject to discipline for violating them). Thus, despite the Board’s position — insofar as the Executive Director’s letters represent it — that the inquiry provision constitutes a recommendation rather than a mandate, the fact that the Act provides for disciplinary action against Plaintiffs in case of a violation provides evidence that Plaintiffs’ fear that they may face discipline is objectively reasonable for standing purposes. Notably, this is not a generalized fear of disciplinary action, but rather a specific apprehension by a specific group — physicians-whose conduct the Act targets. But cf. Clapper v. Amnesty Int’l USA — U.S. -, 133 S.Ct. 1138, 1143, 185 L.Ed.2d 264 (2013) (<HOLDING>). Moreover, we note that Board has not been",4,5,4,1
51150,"Identify the correct case holding using the following information: without notice, and against all subsequent bona fide purchasers and mortgagees for valuable consideration, not having notice thereof, whose deed shall have been first duly recorded or whose mortgage shall have been first duly recorded or registered; but my such deed or instrument shall be valid and operative, although not recorded, except as against such subsequent judgment creditors, purchasers and mortgagees. [N.J.S.A. 46:22-1 (emphasis added). See also Tobar, supra, 293 N.J.Super. at 413, 680 A2.d 1121 (noting that “actual or constructive notice is n the position that it is among the protected classes generally entitled to recording notice under N.J.S.A. 46:22-1. See C.D. v. Div. of Med. Assistance and Health Servs., 93 N.J.A.R.2d 91,1993 WL 471193 (Div. of Med. Assistance) (<HOLDING>). As noted previously, with the promulgation of",2,4,2,1
51151,"Identify the correct case holding using the following information: had not been discharged from the hospital at the time of the suicide. See Bramlette, 302 S.C. at 74, 393 S.E.2d at 917 (affirming the trial court’s denial of defendant’s directed verdict motion on basis of proximate cause when patient committed suicide while on a recreational outing with other patients and occupational therapist employed by hospital); see also Hoeffner v. Citadel, 311 S.C. 361, 368, 429 S.E.2d 190, 194 (1993) (“Bramlette does not impose strict liability on those with a duty to prevent suicide” “because health care professionals are subject to liability for failure to prevent suicide only when departure from the standards of their profession proximately causes their patient’s suicide”); Sloan v. Edgewood Sanatorium, Inc., 225 S.C. 1, 13, 80 S.E.2d 348, 353 (1954) (<HOLDING>). Other states have recognized that same duty",2,5,2,1
51162,"Identify the correct case holding using the following information: that Mr. Tompkins was aware of smoking risks since the 1950s when his wife began urging him to quit. A manufacturer has a duty to warn “the appropriate audience of all potential dangers of which it, through the exercise of reasonable care, knows or should know.” Ellis v. Cardiac Pacemakers, Inc., No. 96-CV-0535E(F), 1998 WL 401682, at *5 (W.D.N.Y. Jul.17, 1998). Yet there is no duty to warn consumers of “obvious risks and dangers,” which is defined to mean “those risks and dangers which could have been or should have been appreciated by the user or that can be recognized as a matter of common sense.” Pigliavento v. Tyler Equip. Corp., 248 A.D.2d 840, 842, 669 N.Y.S.2d 747 (3d Dep’t 1998); see also Liriano v. Hobart Corp., 92 N.Y.2d 232, 241, 677 N.Y.S.2d 764, 700 N.E.2d 303 (1998) (<HOLDING>); Butler v. Interlake Corp., 244 A.D.2d 913,",3,5,1,0
51166,"Identify the correct case holding using the following information: testimony just generally describes the limitation caused by her condition. When asked whether her congenital heart disease causes any restrictions on her day-today activities, Plaintiff responded that she was instructed to “stay off her feet as much as possible.” (First Reis Depo. at 16-17). In contrast, the deposition testimony of Plaintiff shows that she was able to perform activities involving standing. Plaintiff testified that she was able to feed herself, bathe herself, and prepare her own meals. (Id. at 16). She also testified that she was able to walk and go up and down escalators and elevators. (Id.). Furthermore, Plaintiff acted as a substitute teacher of young children without special consideration or assistance. (Id. at 14-15, 17). She testified th 1311, 1319 (8th Cir.1996) (<HOLDING>); Ray v. Glidden Co., 85 F.3d 227, 229 (5th",2,4,3,0
51216,"Identify the correct case holding using the following information: Lankford was reasonable and supported by substantial evidence, the Court will not address the merits of the summary judgment motions between Webco and HCC as the issue of HCC’s payment of the claim under the stop-loss policy is now moot. V. Conclusion For the foregoing reasons, Defendants’ Webco, Inc. and the Plan Administrator for the Webco Employee Group Health Plan Motion for Summary Judgment (Doc. No. 63) is GRANTED, Plaintiffs Motion for Summary Judgment (Doc. No. 56) is DENIED, and the remaining motions are DENIED AS MOOT: Third-Party Defendant’s Motion for Summary Judgment (Doc. No. 61) and Third-Party Plaintiffs Motion for Summary Judgment (Doc. No. 65). IT IS SO ORDERED. 1 . In accordance with Local Rule 56.1(a), ""[a]ll facts set forth in the statement o 947-48 (8th Cir.2000)(<HOLDING>) with Chronister v. Baptist Health, 442 F.3d",2,4,0,0
51219,"Identify the correct case holding using the following information: 2d 353, 361 (1995). The term “wrongfully caused” refers to the point in time in which “the injured person becomes possessed of sufficient information concerning his injury and its cause to put a reasonable person on inquiry to determine whether actionable conduct is involved.” Knox College v. Celotex Corp., 88 Ill. 2d 407, 416 (1981). Historically, the limitations period for bringing a wrongful death action has been regarded as a condition precedent, not modified or affected by the general statute of limitations. Fure v. Sherman Hospital, 64 Ill. App. 3d 259, 264 (1978). However, as plaintiff correctly notes, the discovery rule has been applied to wrongful death actions under certain circumstances. See, e.g., Coleman v. Hinsdale Emergency Medical Corp., 108 Ill. App. 3d 525, 529 (1982) (<HOLDING>); Fure, 64 Ill. App. 3d 259 (same).",4,5,4,1
51277,"Identify the correct case holding using the following information: the plaintiff. [Cit.]” Kitfield v. Henderson, Black & Greene, 231 Ga. App. 130, 135 (6) (498 SE2d 537) (1998). A claim for intentional infliction of emotional distress will not succeed where the defendant uttered “mere insults, indignities, threats, annoyances, petty oppressions, or other trivialities. [Cit.]” Jenkins v. General Hospitals of Humana, 196 Ga. App. 150, 152 (395 SE2d 396) (1990). Additionally, we have held that neither the filing of a lawsuit or threat to file a lawsuit is sufficient to establish humiliating, embarrassing, or frightening conduct which will give rise to a claim of intentional infliction of emotional distress. Rolleston v. Huie, 198 Ga. App. 49, 51 (2) (400 SE2d 349) (1990). See also Moses v. Prudential Ins. Co., 187 Ga. App. 222 (369 SE2d 541) (1988) (<HOLDING>). In the instant case, the evidence",3,5,3,1
51288,"Identify the correct case holding using the following information: possible solutions while the other side simply awaits the arrival of an offer to its liking”). Further, the accommodation was reasonable. See id. at 595-96. 5 “In an action for wrongful interference with contract the plaintiff must prove that the plaintiff had a contract with a third party, the defendant knowingly induced the third party to break that contract, the defendant’s interference was improper in motive or means, and the plaintiff was harmed by the interference.” Abramian, 432 Mass at 122. 6 See also Comey v. Hill 387 Mass. 11, 19-20 (1982) (action based on age discrimination supported jury verdict for plaintiff on intentional interference claim); Draghetti v. Chimielewski, 416 Mass. 808, 817 (1994); Martins v. University of Mass. Medical Sch., 75 Mass.App.Ct. 623, 634 (2009) (<HOLDING>); Steranko v. Irforex, Inc., 5 Mass.App.Ct.",2,5,2,1
51308,"Identify the correct case holding using the following information: in (1) “mak[ing] determinations about the nature and extent of its various educational and social services programs”; (2) “its revenue regardless of its source”; (3) “its appropriation prerogatives”; and (4) “its authority to fashion an appropriate remedy in law enforcement actions.” None of these qualifies as a special sovereignty interest in this case. The first two asserted .interests can be dismissed straightforwardly on the basis of our precedent. First, the state has no special sovereign interest in ordinary aspects of its social programs, because “most government policies do not affect core aspects of a state’s sovereignty.” Buchwald v. Univ. of N.M. Sch. of Med., 159 F.3d 487, 495 n. 6 (10th Cir.1998); cf. Branson Sch. Dist. RE-82 v. Romer, 161 F.3d 619, 632 (10th Cir.1998) (<HOLDING>). More to the point, a “state’s interest in",2,4,2,1
51347,"Identify the correct case holding using the following information: leave at “[her] doctor’s request.” Thomas Aff. ¶ 31. If a jury were to conclude that Plaintiff left such voicemail—a fact that Defendant contests—it could find that Plaintiff satisfied the content of notice requirement under 29 C.F.R. § 825.303(b). Defendant’s Motion for Summary Judgment regarding Plaintiffs FMLA and DCFMLA unlawful denial claims is therefore denied. B. Plaintiffs Retaliation Claim under the FMLA and DCMLA Defendant also has moved for summary judgment on Plaintiff’s claims for retaliation under the FMLA, Am. Compl. ¶¶ 81-88, and the DCFMLA, Am. Compl. ¶¶58-65. Def.’s Mot. at 15-17. Both statutes prohibit retaliation against an employee who (1) exercises, or attempts to exercise, any right provided under the statute, see 29 U.S.C. § 2615(a)(1); Gordon, 778 F.3d at 161 (<HOLDING>); D.C. Code Ann. § 32-507(a); or (2) “opposfes]",2,4,2,1
51369,"Identify the correct case holding using the following information: has been “officially declared” in a statute or municipal regulation, or in the Constitution, that a new exception [to the at-will doctrine] is needed.’ ” Fingerhut v. Children’s Nat’l Med. Ctr., 738 A.2d 799, 803-04 (D.C.1999) (quoting Carl, 702 A.2d at 164 (Terry, J., concurring)). The employee must then show “ ‘a close fit between [that] policy ... and the conduct at issue in the allegedly wrongful termi nation.’ ” Id. at 803 n. 7 (quoting Carl, 702 A.2d at 164 (Terry, J., concurring)). Critically, we have repeatedly acknowledged the limited reach of this tort and indicated that a plaintiff seeking recovery thereunder must show that her protected activity was the predominant cause of her termination. See Wallace v. Skadden, Arps, Slate, Meagher & Flom, 715 A.2d 873, 886 (D.C.1998) (<HOLDING>); see also Fingerhut, 738 A.2d at 803-04 & n. 7",3,5,3,1
51395,"Identify the correct case holding using the following information: in support of my June 1, 2009 Medico-Legal Report concerning Robert T. Pritchard, Sr. ----, by way of rebuttal to the reports and testimony of Marshall Lichtman, M.D., Seymour Grufferman, M.D. and Michael I. Greenberg, M.D.”). More importantly, counsel were also advised at the outset of this case and upon the finalization of the Fourth Amended Case Management Order that the Court would permit live testimony of experts at any Daubert hearing. (Docket No. 142, Tram. Hr’g 9/22/09 at 25). Instead of proceeding in this fashion, Plaintiffs have submitted the declaration of Dr. Omalu for the purpose of rebutting the assertions of the defense experts regarding Dr. Omalu’s opinions. See Fisher v. Clark Aiken Matik, Inc., Civ. A. No. 99-1976, 2005 WL 6182824, at *1 (M.D.Pa. Sept. 26, 2005) (<HOLDING>). The Court fails to see how the facts set",2,4,2,1
51416,"Identify the correct case holding using the following information: discriminated against him based on a psychiatric disability, in violation of Title II of the ADA, 42 U.S.C. §§ 12131 et seq., when it dismissed him from its medical program. Title II prohibits discrimination against a disabled individual regarding access to public services. 42 U.S.C. § 12132 (“No qualified individual with a disability shall ... be excluded from participation in or be denied the benefits of the services, programs, or activities of a public entity, or be subjected to discrimination by any such entity.”). The public entities defined in the ADA are state or local governments and their instrumentalities. 42 U.S.C. § 12131(1). The United States, its agencies, and employees are not public entities under the ADA. Cellular Phone Taskforce v. FCC, 217 F.3d 72, 73 (2d Cir.2000) (<HOLDING>); Aquino v. Prudential Life & Cas. Ins. Co.,",0,5,0,1
51426,"Identify the correct case holding using the following information: medical condition, or (b) bade farewell to the patient (whether by turning her away, discharging her, or improvidently transferring her) without first stabilizing the emergency medical condition.” Correa, 69 F.3d at 1190 (citing Miller v. Medical Ctr. of S.W. La., 22 F.3d 626, 628 (5th Cir.1994); Stevison v. Enid Health Sys., Inc., 920 F.2d 710, 712 (10th Cir.1990)). (B) Application of State Law Privilege in Federal Court Pursuant to Federal Rule 26, the scope of discovery is limited to “any nonprivileged matter that is relevant to any party’s claim or defense.” Fed.R.Civ.P. 26(b)(1) (emphasis added). Generally, privilege claims in federal question cases in federal court are governed by Fed.R.Evid. 501 . See e.g. Gilbreath v. Guadalupe Hosp. Found., Inc., 5 F.3d 785, 791 (5th Cir.1993)(<HOLDING>); Everitt v. Brezzel, 750 F.Supp. 1063, 1066",4,4,4,1
